en,fr,es,it
\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !
:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*,:[align=center]:\s[i]Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !\s[r],:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*,:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*
":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]"
\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !"
":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! "
":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !"
:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] 
":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]"
:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !
:[name=Fillette]:Attends !\nlOn va rentrer dans la foret sombre... Brrr elle me fait froid dans le dos ! \nlJe vais soigner tes \c[2]Pokémon\c[0].,:[name=Fillette]:Attends !\nlOn va rentrer dans la foret sombre[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Brrr elle me fait froid dans le dos ! \nlJe vais soigner tes \c[2]Pokémon\c[0].,:[name=Fillette]:Attends !\nlOn va rentrer dans la foret sombre... Brrr elle me fait froid dans le dos ! \nlJe vais soigner tes \c[2]Pokémon\c[0].,:[name=Fillette]:Attends !\nlOn va rentrer dans la foret sombre... Brrr elle me fait froid dans le dos ! \nlJe vais soigner tes \c[2]Pokémon\c[0].
A L'AIDE ! ! !,A L'AIDE ! ! !,A L'AIDE ! ! !,A L'AIDE ! ! !
":[name=Fillette]:OUF ! Je ne te remercierai jamais assez ! \nlJ'étais juste venue cueillir des fleurs quand ces \c[2]Dardargnan\c[0] m'ont attaqué.\nlJ'aimerais que tu me raccompagnes à Bouillabaisse-sur-Mer, c'est de l'autre côté de la forêt. \nlAttends je vais soigner tes \c[2]Pokémon\c[0].",":[name=Fillette]:OUF ! Je ne te remercierai jamais assez ! \nlJ'étais juste venue cueillir des fleurs quand ces \c[2]Dardargnan\c[0] m'ont attaqué.\nlJ'aimerais que tu me raccompagnes à Bouillabaisse-sur-Mer, c'est de l'autre côté de la forêt. \nlAttends je vais soigner tes \c[2]Pokémon\c[0].",":[name=Fillette]:OUF ! Je ne te remercierai jamais assez ! \nlJ'étais juste venue cueillir des fleurs quand ces \c[2]Dardargnan\c[0] m'ont attaqué.\nlJ'aimerais que tu me raccompagnes à Bouillabaisse-sur-Mer, c'est de l'autre côté de la forêt. \nlAttends je vais soigner tes \c[2]Pokémon\c[0].",":[name=Fillette]:OUF ! Je ne te remercierai jamais assez ! \nlJ'étais juste venue cueillir des fleurs quand ces \c[2]Dardargnan\c[0] m'ont attaqué.\nlJ'aimerais que tu me raccompagnes à Bouillabaisse-sur-Mer, c'est de l'autre côté de la forêt. \nlAttends je vais soigner tes \c[2]Pokémon\c[0]."
":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !"
":[name=Dresseur]:Etre un bon dreseur n'est pas donné à tout le monde.\nlJe vais me battre, encore et encore !",":[name=Dresseur]:Etre un bon dreseur n'est pas donné à tout le monde.\nlJe vais me battre, encore et encore !",":[name=Dresseur]:Etre un bon dreseur n'est pas donné à tout le monde.\nlJe vais me battre, encore et encore !",":[name=Dresseur]:Etre un bon dreseur n'est pas donné à tout le monde.\nlJe vais me battre, encore et encore !"
\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !,\c[2]Pokemon\c[0] : Celebiiii !
:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*,:[align=center]:\s[i]Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !\s[r],:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*,:[align=center]:*Incroyable c'était \c[2]Celebi\c[0] ! Le gardien de la forêt !*
":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret"""
:[align=center]:REÇU : \c[5]CT 50 : BALLE GRAINE\c[0],:[align=center]:REÇU : \c[5]CT 01 : BALLE GRAINE\c[0],:[align=center]:REÇU : \c[5]CT 50 : BALLE GRAINE\c[0],:[align=center]:REÇU : \c[5]CT 50 : BALLE GRAINE\c[0]
":[align=center]:\s[i]Vous rangez votre ""CT 50"" dans votre sac dans la poche CT.\s[r]",":[align=center]:\s[i]Vous rangez votre ""CT 01"" dans votre sac dans la poche CT.\s[r]",":[align=center]:\s[i]Vous rangez votre ""CT 50"" dans votre sac dans la poche CT.\s[r]",":[align=center]:\s[i]Vous rangez votre ""CT 50"" dans votre sac dans la poche CT.\s[r]"
:[align=center]:REÇU : \c[5]SUPER POTION\c[0],:[align=center]:REÇU : \c[5]REVEIL\c[0],:[align=center]:REÇU : \c[5]SUPER POTION\c[0],:[align=center]:REÇU : \c[5]SUPER POTION\c[0]
":[align=center]:\s[i]Vous rangez votre ""Super Potion"" dans votre sac dans la poche Soin.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Réveil"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Super Potion"" dans votre sac dans la poche Soin.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Super Potion"" dans votre sac dans la poche Soin.\s[r]"
:[name=Dresseur]:Je ne fais pas le poids !\nlJe ne fais pas le poids !,:[name=Dresseur]:Je ne fais pas le poids !\nlJe ne fais pas le poids !,:[name=Dresseur]:Je ne fais pas le poids !\nlJe ne fais pas le poids !,:[name=Dresseur]:Je ne fais pas le poids !\nlJe ne fais pas le poids !
:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !
Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?
Oui !,Oui !,Oui !,Oui !
Non.,Non.,Non.,Non.
:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !
Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?
Oui !,Oui !,Oui !,Oui !
Non.,Non.,Non.,Non.
":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret""",":[align=center]:""En l'honneur de \c[2]Celebi\c[0] : Le gardien de la fôret"""
":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! "
":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !"
:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] 
":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]"
:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !
":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]"
\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !"
:[name=Dresseur]:Tu es tout aussi robuste !,:[name=Dresseur]:Tu es tout aussi robuste !,:[name=Dresseur]:Tu es tout aussi robuste !,:[name=Dresseur]:Tu es tout aussi robuste !
":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !",":[name=Fillette]:Ouvre-moi la voie, je te suis !"
:[name=Dresseur]:J'ai utilisé ma dernière Poké Ball... \nlJ'aurais dû en acheter plus...,:[name=Dresseur]:J'ai utilisé ma dernière Poké Ball[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlJ'aurais dû en acheter plus[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Dresseur]:J'ai utilisé ma dernière Poké Ball... \nlJ'aurais dû en acheter plus...,:[name=Dresseur]:J'ai utilisé ma dernière Poké Ball... \nlJ'aurais dû en acheter plus...
":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]"
\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
":[name=Dresseur]: On parle souvent d'insectes mais as-tu vu la diversité dans cette forêt ? Plante, fée, normal...",":[name=Dresseur]: On parle souvent d'insectes mais as-tu vu la diversité dans cette forêt ? Plante, fée, normal[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Dresseur]: On parle souvent d'insectes mais as-tu vu la diversité dans cette forêt ? Plante, fée, normal...",":[name=Dresseur]: On parle souvent d'insectes mais as-tu vu la diversité dans cette forêt ? Plante, fée, normal..."
:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !
Veux-tu que je soigne ton équipe ?,:[name=Fillette]:Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?
Oui !,Oui !,Oui !,Oui !
Non.,Non.,Non.,Non.
:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !
Veux-tu que je soigne ton équipe ?,:[name=Fillette]:Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?,Veux-tu que je soigne ton équipe ?
Oui !,Oui !,Oui !,Oui !
Non.,Non.,Non.,Non.
:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !,:[name=Fillette]:Non je ne viens pas de cette sortie ! \nlC'est de l'autre coté !
:[name=Dresseur]:T'es terrible ! \nlJe t'aime !,:[name=Dresseur]:T'es terrible ! \nlJe t'aime !,:[name=Dresseur]:T'es terrible ! \nlJe t'aime !,:[name=Dresseur]:T'es terrible ! \nlJe t'aime !
:[align=center]:REÇU : \c[5]TOTAL SOIN\c[0],:[align=center]:REÇU : \c[5]TOTAL SOIN\c[0],:[align=center]:REÇU : \c[5]TOTAL SOIN\c[0],:[align=center]:REÇU : \c[5]TOTAL SOIN\c[0]
":[align=center]:\s[i]Vous rangez votre ""Total Soin"" dans votre sac dans la poche Soin.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Total Soin"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Total Soin"" dans votre sac dans la poche Soin.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Total Soin"" dans votre sac dans la poche Soin.\s[r]"
":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]",":[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable, particulièrement ce pompon !\s[r]"
\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !,\c[2]Pokemon\c[0] : Infectaliiiiii !
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r],:[align=center]:\s[i]Le rocher est couvert de mousse.\nlSa texture est plutôt agréable.\s[r]
":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! ",":[name=Fillette]:Oh, regarde ! La sortie ! "
